aluminium;arsenic;barium;copper;iron;zinc;lead;mercury;silver;cadmium;radium;selenium;is_safe
0.083302158;0.427508531;0.089860414;0.743468666;0.269403868;0.588815269;0.116336695;0.151873605;0.234023138;0.280459234;0.127722584;0.34273118;0
0.50565456;0.685201746;0.39255912;0.561647979;0.269403868;0.690570181;0.015073389;0.259653977;0.29141316;0.377117798;0.03106402;0.423279983;0
0.871843697;0.215427944;0.596510201;0.326784245;0.269403868;0.803803073;0.964254682;0.149617334;0.093425458;0.63910705;0.230925232;0.680091899;0
0.551982221;0.469303541;0.692907226;0.306883513;0.269403868;0.421149607;0.410435443;0.622678505;0.873607783;0.671835171;0.263653353;0.712820019;0
0.273195239;0.444514711;0.193118447;0.016576218;0.485876745;0.725504586;0.147763124;0.836051295;0.624937848;0.384753821;0.023427997;0.429643336;0
0.481460598;0.077281332;0.31397073;0.47847923;0.485876745;0.071917923;0.714711425;0.368666555;0.864899456;0.595726399;0.187544581;0.636711248;0
0.220610451;0.221212695;0.197762155;0.24989987;0.216893181;0.368237451;0.482013373;0.174467719;0.132626338;0.136372323;0.271809495;0.222658754;0
0.526471419;0.632115988;0.001219513;0.445849803;0.908895386;0.246155112;0.160436439;0.559865098;0.346700642;0.59277094;0.184589122;0.633755788;0
0.663030584;0.809828224;0.795384135;0.514235481;0.472067606;0.024175332;0.047392893;0.782597991;0.153874656;0.43625869;0.028076872;0.477243539;0
0.158221513;0.905635243;0.360602612;0.458241299;0.219283578;0.630964715;0.253208911;0.764997419;0.190816287;0.504197158;0.09601534;0.545182006;0
0.050108651;0.463810143;0.514425941;0.12042871;0.219283578;3.027.827.907;0.812121751;0.34178686;0.589706238;0.623949978;0.21576816;0.664934827;0
0.059495212;0.292370913;0.320095579;0.103418902;0.219283578;0.407942511;0.097888641;0.965078588;0.199364025;0.476493795;0.068311977;0.517478643;0
0.813820766;0.350428598;0.016527841;0.517984205;0.34680823;0.287417682;0.403373737;0.040860353;0.358560811;0.323578222;0.084603596;0.37866367;0
0.834696916;0.09508327;0.597801669;0.62848227;0.24033297;0.293726941;0.892059372;0.577747458;0.449279063;0.470920993;0.062739175;0.511905842;0
0.104420889;0.194464408;0.967786291;0.014964831;0.828123376;0.084981963;0.287279776;0.849333334;0.171174557;0.760252943;0.352071125;0.801237791;0
0.459512887;0.040512282;0.458427133;0.728172008;0.434760661;0.313267077;0.499450482;0.849333334;0.559069297;0.644250516;0.236068698;0.685235365;0
0.331593102;0.142921977;0.319311576;0.371327641;0.434760661;0.309392236;0.996549637;0.504879393;0.54421207;0.505494829;0.097313011;0.546479678;0
0.197634331;0.059700681;0.595168124;0.261646729;0.160372635;0.520233853;0.536274702;0.007709638;0.117900632;0.455664133;0.047482314;0.496648981;0
0.343041457;0.149100405;0.160942851;0.167201489;0.648326314;0.358294224;0.208158421;0.425032949;0.453077561;0.501317567;0.093135749;0.542302416;0
0.19275934;0.198222062;0.285620293;0.060092581;0.648326314;0.818406636;0.743107025;0.383561047;0.266257547;0.269635284;0.138546534;0.333711222;0
0.19275934;0.475458733;0.417196775;0.16116986;0.559470715;0.585568048;0.4876917;0.405649968;0.151093367;0.35360585;0.054575968;0.403686694;0
0.76055489;0.11535141;0.840255958;0.080603343;0.203856405;0.374462266;0.264699992;0.236963478;0.02633812;0.300308586;0.107873232;0.359272307;0
0.964530193;0.474270729;0.034799655;0.233479718;0.203856405;0.384345034;0.187203283;0.237323811;0.891719764;0.571152859;0.162971041;0.612137708;0
0.564903154;0.216184002;0.207069132;0.437656838;0.203856405;0.305026162;0.199755038;0.981957898;0.097023183;0.431343181;0.023161363;0.47232803;0
0.164135385;0.291448408;0.881526787;0.250406796;0.138762239;0.049996241;0.945340838;0.981957898;0.093364712;0.68969393;0.281512112;0.730678779;0
0.164135385;0.031624539;0.118303125;0.102780067;0.138762239;0.585758386;0.793725952;0.048876426;0.049726382;0.41336925;0.005187432;0.454354099;0
0.305524014;0.039922484;0.964187832;0.344503618;0.097945224;0.403294028;0.558778167;0.516853782;0.883734331;0.721474348;0.31329253;0.762459197;0
0.345596199;0.258532242;0.552226496;0.701138179;0.06483307;0.423167188;0.466313776;0.048256144;0.354118136;0.631418143;0.223236325;0.672402992;0
0.469177747;0.385404755;0.39155745;0.306592831;0.627962792;0.403117848;0.585487325;0.475760937;0.957137579;0.670219927;0.262038108;0.711204775;0
0.411591889;0.212449606;0.572275234;0.354448827;0.502192631;0.015318655;0.150982949;0.849617097;0.258464222;0.442734111;0.034552293;0.483718959;0
0.247028218;0.039440826;0.525805225;0.357934235;0.09556319;0.141523197;0.321900422;0.173244973;0.829634838;0.283207512;0.124974306;0.345021412;0
0.63785872;0.528765421;0.037002407;0.041957579;0.207098526;0.013452651;0.832257294;0.282072862;0.640662276;0.532112774;0.123930955;0.573097622;0
0.759939099;0.427974801;0.263751789;0.648349929;0.515424947;0.695916778;0.747131658;0.282072862;0.163209301;0.560377116;0.152195298;0.601361965;0
0.880559094;0.094897904;0.518361312;0.49403824;0.443355002;0.80810827;0.444938483;0.021919165;0.321126877;0.512730435;0.104548617;0.553715283;0
0.354858677;0.469127475;0.330740601;0.672918842;0.25849894;0.360808149;0.188120227;0.773703475;0.163510566;0.567228695;0.159046877;0.608213544;0
0.692876712;0.362219334;0.050029746;0.031541716;0.25849894;0.566949653;0.270670387;0.343441464;0.037252095;0.371348005;0.036833814;0.418471822;0
0.42624934;0.4728678;0.148805637;0.60079835;0.329604689;0.223278839;0.725207501;0.495972605;0.313599345;0.58363841;0.175456592;0.624623259;0
0.045928593;0.749115509;0.14193566;0.782486066;0.633621858;0.232538255;0.604182418;0.230580687;0.078697459;0.459908651;0.051726832;0.500893499;0
0.074112433;0.110542931;0.524679648;0.706307967;0.660417819;0.589045865;0.038912508;0.144354857;0.498907594;0.844728162;0.436546344;0.885713011;0
0.172662669;0.433972832;0.523538514;0.193646009;0.612736607;0.857517103;0.824203396;0.196155322;0.51076186;0.542519431;0.134337613;0.58350428;0
0.172662669;0.527157199;0.302102568;0.997996482;0.612736607;0.487788003;0.161355896;0.014360997;0.228086514;0.660424693;0.252242875;0.701409542;0
0.203539216;0.142586753;0.9229493;0.406938302;0.925106199;0.664969708;0.055053124;0.486348712;0.566731584;0.44742229;0.039240472;0.488407138;0
0.060306205;0.165654159;0.112771332;0.010522327;0.925106199;0.541438351;0.037214085;0.716568516;0.293398067;0.496297924;0.088116106;0.537282773;0
0.225082094;0.43309261;0.262617782;0.071045454;0.189917911;0.659857764;0.754349737;0.776896551;0.329450713;0.380231062;0.027950757;0.425874369;0
0.047836581;0.393601434;0.581358022;0.368180447;0.589235931;0.772509989;0.251609656;0.494083541;0.044869241;0.464328484;0.056146666;0.505313333;0
0.259303793;0.534994509;0.641574023;0.337461017;0.589235931;0.662155707;0.330862991;0.137782028;0.500881678;0.409425168;0.001243349;0.450410016;0
0.549045041;0.435220973;0.472669625;0.712248293;0.682027626;0.825938304;0.790831351;0.071467149;0.260499748;0.589994811;0.181812993;0.63097966;0
0.549045041;0.020695688;0.283122885;0.248589216;0.248417724;0.248543883;0.590144951;0.501028781;0.25148295;0.504107112;0.095925294;0.54509196;0
0.729151905;0.431042986;0.442717314;0.259158446;0.054651243;0.778304256;0.252217779;0.194065805;0.518283919;0.475959365;0.067777547;0.516944214;0
0.002661146;0.034369099;0.076926925;0.531066805;0.053385257;0.09165864;0.507102278;0.092895235;0.60579785;0.809586324;0.401404505;0.850571172;0
0.250875291;0.552310341;0.111647119;0.271274735;0.053385257;0.556430793;0.287607642;0.513166054;0.481217909;0.617791514;0.209609696;0.658776363;0
0.520018745;0.609803452;0.176529877;0.679577529;0.053385257;0.534321181;0.485914022;0.569626185;0.411813894;0.614099014;0.205917196;0.655083863;0
0.012779172;0.070644587;0.602261021;0.366151998;0.406941841;0.973971753;0.637903852;0.973104715;0.001459673;0.414521861;0.006340043;0.45550671;0
0.77701772;0.583796889;0.546748459;0.83075462;0.056872635;0.798198837;0.022484065;0.962122618;0.633567027;0.531156287;0.122974469;0.572141136;0
0.754019406;0.841904092;0.007281481;0.466842088;0.858100375;0.632026891;0.57994315;0.784876019;0.562060374;0.658705388;0.250523569;0.699690236;0
0.209197954;0.097355606;0.375318905;0.736211037;0.107258174;0.714947768;0.150787282;0.021270371;0.213079084;0.272542618;0.1356392;0.336134;0
0.209197954;0.655944627;0.283747793;0.760020975;0.250666577;0.002500581;0.611161159;0.050100633;0.931680305;0.38550206;0.022679758;0.430266869;0
0.43543366;0.382606334;0.185413568;0.686669094;0.250666577;0.784786959;0.713001901;0.417481589;0.732509723;0.56885694;0.160675122;0.609841789;0
0.84306714;0.340201886;0.909060041;0.66688224;0.924386524;0.788122161;0.031628808;0.477456672;0.494000896;0.557480637;0.149298819;0.598465485;0
0.021916694;0.339597503;0.074970853;0.529153357;0.924386524;0.597279446;0.852545156;0.279203622;0.208106814;0.492715997;0.084534179;0.533700845;0
0.16223301;0.008065702;0.282790768;0.291278987;0.86944386;0.100583907;0.869605974;0.183237479;0.262377223;0.312961691;0.095220127;0.369816561;0
0.166917879;0.707112024;0.235741741;0.776217656;0.235610381;0.447137806;0.037504438;0.065986541;0.204346056;0.397657452;0.010524366;0.440396362;0
0.489489644;0.520235232;0.158244327;0.833675895;0.360439709;0.09261649;0.99375842;0.648762827;0.93571577;0.613293831;0.205112013;0.65427868;0
0.489489644;0.589442375;0.683517789;0.286289255;0.960304826;0.787893574;0.938472979;0.500804534;0.009155185;0.634537016;0.226355198;0.675521864;0
0.489489644;0.537178346;0.577525884;0.469879045;0.896094571;0.46585742;0.001625186;0.500804534;0.211581976;0.525003661;0.116821842;0.565988509;0
0.149721258;0.527958063;0.974641468;0.441576083;0.070755068;0.165354272;0.006866784;0.92838421;0.063248358;0.442850556;0.034668738;0.483835405;0
0.271066553;0.388917842;0.17404988;0.098942783;0.016056662;0.220901471;0.954795764;0.386982131;0.039967724;0.465168081;0.056986263;0.50615293;0
0.026223609;0.098536833;0.224288776;0.216423233;0.433571905;0.44261787;0.850661518;0.204497835;0.139590787;0.673641237;0.265459419;0.714626085;0
0.588168839;0.457943644;0.784502449;0.820066516;0.966889604;0.42802585;0.814100235;0.281355958;0.91065914;0.615171224;0.206989405;0.656156072;0
0.134639908;0.007000786;0.30850859;0.418687006;0.624324829;0.315815703;0.212024363;0.272604049;0.234112267;0.26277175;0.145410068;0.32799161;0
0.134639908;0.929269831;0.818499041;0.625453061;0.966255394;0.205151228;0.957268352;0.152806328;0.371934797;0.526127794;0.117945976;0.567112643;0
0.407760828;0.934106459;0.64040142;0.602425483;0.309904583;0.569642561;0.82487824;0.37714906;0.053325184;0.781959382;0.373777563;0.82294423;0
0.407760828;0.040005859;0.286112256;0.720189524;0.071348753;0.121886652;0.418015091;0.391432033;0.263131445;0.381988244;0.026193574;0.427338688;0
0.214205775;0.041077191;0.539948741;0.059905504;0.071348753;0.253725282;0.848511878;0.391432033;0.592352712;0.511250787;0.103068969;0.552235635;0
0.270250292;0.335359322;0.077110842;0.64979306;0.592348604;0.344389763;0.284707338;0.651969411;0.823111414;0.712904005;0.304722186;0.753888853;0
0.368203282;0.227367563;0.909832289;0.187938949;0.231630207;0.716044643;0.943378066;0.858842068;0.067358079;0.961059515;0.552877696;0.002044363;0
0.040016007;0.52436134;0.359399443;0.977742814;0.231630207;0.370880886;0.744402771;0.858842068;0.767259715;0.597453525;0.189271707;0.638438374;0
0.057615545;0.377817287;0.390689574;0.049912988;0.075701406;0.515848103;0.202234042;0.533043471;0.615647936;0.891851035;0.483669217;0.932835884;0
0.695029159;0.121018707;0.25152956;0.105146277;0.075701406;0.956609429;0.152349626;0.429858944;0.025621457;0.291286456;0.116895362;0.351753865;0
0.607421626;0.037710018;0.363865631;0.392385713;0.072697155;0.79946969;0.248572593;0.439354838;0.940927098;0.400240436;0.007941382;0.442548848;0
0.714747134;0.246118217;0.240776832;0.338832109;0.151765293;0.173654684;0.235136797;0.53663376;0.426400567;0.416406539;0.008224721;0.457391388;0
0.519703192;0.210680514;0.588512803;0.13401142;0.151765293;0.336726576;0.521627288;0.489667437;0.5872537;0.363994822;0.044186996;0.41234417;0
0.985522147;0.67020099;0.213817344;0.161362447;0.444512844;0.752620822;0.547297859;0.283593507;0.897282869;0.705621083;0.297439265;0.746605931;0
0.985522147;0.117443443;0.034021293;0.053773791;0.20227154;0.572330363;0.363780876;0.283593507;0.40210382;0.611484078;0.20330226;0.652468926;0
0.688175227;0.038257237;0.313728244;0.609707645;0.20227154;0.756126727;0.521932709;0.214703452;0.206830607;0.665173339;0.256991521;0.706158187;0
0.1227722;0.368646228;0.861027085;0.229251497;0.91941595;0.884621001;0.150503591;0.428246445;0.618498817;0.368298281;0.039883537;0.415930386;0
0.776807951;0.72250909;0.052287817;0.309800697;0.078461499;0.827887532;0.563496106;0.073155973;0.075075146;0.557948181;0.149766363;0.598933029;0
0.243189721;0.207750582;0.705806006;0.232479192;0.078461499;0.955807014;0.964303367;0.543887599;0.047035157;0.407872014;0.000309804;0.448908496;0
0.103178949;0.986421621;0.728562853;0.542399832;0.078461499;0.418474193;0.124533196;0.029801345;0.185138759;0.629697225;0.221515406;0.670682073;0
0.301036118;0.494217943;0.542934063;0.872361924;0.037888634;0.852382242;0.174397735;0.478524933;0.600638782;0.445438237;0.037256419;0.486423086;0
0.851652346;0.854198553;0.022053503;0.803618844;0.037888634;0.006329058;0.357142381;0.963320904;0.202382158;0.519858638;0.11167682;0.560843487;0
0.084505102;0.010184775;0.226539838;0.879739239;0.037888634;0.057854212;0.300758663;0.120886142;0.348254087;0.616661069;0.208479251;0.657645918;0
0.062709891;0.317775758;0.230653471;0.359536883;0.562550803;0.559782301;0.726118396;0.366409817;0.016931669;0.530246899;0.122065081;0.571231747;0
0.135874736;0.563883924;0.627060241;0.615928345;0.600044411;0.445015047;0.501334722;0.34599961;0.951569321;0.488671036;0.080489218;0.529655884;0
0.490154714;0.622840781;0.1896565;0.039348287;0.765144155;0.050937567;0.420116947;0.251514714;0.881877592;0.481159126;0.072977308;0.522143974;0
0.202330003;0.030565483;0.447023189;0.791234961;0.765144155;0.447373422;0.049811511;0.537186075;0.52902816;0.589969696;0.181787878;0.630954544;0
0.981204862;0.362978904;0.53945042;0.147964459;0.036694335;0.413701802;0.249320241;0.332006111;0.190473133;0.335379427;0.072802392;0.388498007;0
0.325707412;0.636068069;0.634167621;0.890949683;0.033422063;0.399972806;0.954406424;0.69318782;0.415817876;0.608369977;0.200188159;0.649354826;0
0.748654263;0.123375571;0.651884018;0.844912527;0.353448194;0.224990121;0.976229187;0.789958062;0.712220249;0.752567219;0.344385401;0.793552068;0
0.418113196;0.731540986;0.109805308;0.021567666;0.353448194;0.901212939;0.617838358;0.099059225;0.980566129;0.5333152;0.125133382;0.574300049;0
0.777086563;0.233559905;0.728892106;0.470940285;0.110027616;0.502055345;0.089555345;0.873390285;0.518069873;0.440357732;0.032175914;0.481342581;0
0.969299914;0.49226544;0.66666004;0.30062896;0.14630298;0.21675228;0.367928531;0.064364588;0.632480644;0.495668338;0.08748652;0.536653186;0
0.207940069;0.119630418;0.032156566;0.207357449;0.529574084;0.235453409;0.74288051;0.521820154;0.502767861;0.319958052;0.088223766;0.375646861;0
0.167016319;0.124543144;0.73188423;0.176126125;0.529574084;0.8179044;0.892847952;0.521820154;0.860798889;0.69225153;0.284069712;0.733236378;0
0.187153927;0.162932673;0.412681675;0.595609197;0.475432741;0.915724914;0.255064558;0.605233911;0.880838878;0.559067247;0.150885429;0.600052096;0
0.187153927;0.586006661;0.71268377;0.406376387;0.237656393;0.106365553;0.685447938;0.624045392;0.042570411;0.268830643;0.139351175;0.333040687;0
0.001829547;0.33430697;0.058087122;0.595303692;0.237656393;0.953283002;0.639822514;0.059785697;0.20606936;0.316784883;0.089733711;0.374388574;1
0.027936629;0.095425567;0.352750313;0.369908774;0.478694553;0.582289276;0.048270228;0.909570426;0.269183412;0.354219506;0.19074988;0.639916547;1
0.029961584;0.782959092;0.64581405;0.452665164;0.478694553;0.07507959;0.645764566;0.002641537;0.645907084;0.583307185;0.177526764;0.626693431;1
0.637299825;0.516746622;0.715201677;0.699335041;0.05514876;0.874400983;0.288643572;0.116582906;0.220289945;0.805782027;0.503584669;0.952751336;1
0.637299825;0.389866376;0.960303871;0.420721795;0.661182885;0.420646619;0.67537792;0.416937116;0.214914093;0.472787934;0.443639858;0.892806524;1
0.540956098;0.523960765;0.066929754;0.570612698;0.218857042;0.247099933;0.137198123;0.270311371;0.503104815;0.499046018;0.289825147;0.738991814;1
0.385257849;0.552587782;0.201971834;0.014403785;0.218857042;0.769956964;0.716943825;0.508256276;0.124111093;0.44483086;0.049743392;0.498910058;1
0.62497502;0.149169089;0.524487684;0.504762042;0.218857042;0.460958377;0.174543233;0.982584583;0.187564791;0.873933144;0.664712273;0.11387894;1
0.120496951;0.115399213;0.206699236;0.284355363;0.218857042;0.7803004;0.598318896;0.285779793;0.001782348;0.369416577;0.037144926;0.418212562;1
0.169444854;0.309938245;0.751225893;0.016669669;0.431609967;0.757801778;0.037168609;0.263461137;0.687635755;0.615326981;0.240934808;0.690101475;1
0.169444854;3.353.369.381;0.740613782;0.196364245;0.985459561;0.485814563;0.595698045;0.34527194;0.872332991;0.914992082;0.66085104;0.110017707;1
0.190804479;0.233333663;0.538359916;0.482855859;0.345061214;0.208053864;0.940647789;0.383007686;0.362031209;0.687611089;0.452887888;0.902054555;1
0.110340131;0.016492921;0.186497182;0.472359223;0.018944099;0.09770385;0.602556567;0.292831436;0.40869852;0.714149472;0.320961218;0.770127885;1
0.028108057;0.452105715;0.190921956;0.075036486;0.13581355;0.056829857;0.886777969;0.64593937;0.062098112;0.535255051;0.152626011;0.601792678;1
0.109733387;0.070350362;0.027133538;0.53312624;0.622644451;0.896170985;0.031286138;0.032978466;0.744909385;0.389699757;0.006184792;0.455351458;1
0.066344521;0.030763854;0.008308423;0.082647465;0.799934238;0.999973167;0.687468856;0.444015497;0.725782615;0.728179342;0.380310725;0.829477392;1
0.395334283;0.294404564;0.187811602;0.588322977;0.530214508;0.590234735;0.416430434;0.444015497;0.984013935;0.357743971;0.308956955;0.758123622;1
0.019841383;0.693703347;0.622018727;0.108426852;0.530214508;0.472625247;0.116570245;0.421948473;0.923983704;0.478984776;0.454392478;0.903559145;1
0.039702459;0.352297511;0.444892936;0.755994263;0.168576377;0.287280932;0.541934996;0.275295703;0.140147788;0.670909838;0.298821164;0.747987831;1
0.039702459;0.692641175;0.676921388;0.33469989;0.539565566;0.777970141;0.91065228;0.088716139;0.777382326;0.554122678;0.182034004;0.631200671;1
0.103424424;0.698866623;0.615559367;0.485977264;0.10222808;0.098299424;0.555593897;0.391765455;0.670593166;0.38000269;0.06475549;0.513922157;1
0.426038168;0.500886184;0.256103211;0.150483201;0.085032297;0.034638236;0.590053058;0.077084474;0.390877219;0.584035131;0.245930107;0.695096774;1
0.785656644;0.007124447;0.733593148;0.18049616;0.085032297;0.192014328;0.651904753;0.699894121;0.73484587;0.10993173;0.708226682;0.157393348;1
0.909881874;0.288986428;0.563516878;0.220786272;0.898424592;0.218591428;0.835422531;0.390805178;0.784097662;0.502459856;0.292997518;0.742164185;1
0.4916433;0.899411592;0.090464722;0.16864719;0.795400915;0.206579899;0.320209346;0.969740624;0.08103412;0.521848449;0.195907287;0.645073954;1
0.407387205;0.185589199;0.770818575;0.300306562;0.795400915;0.095619655;0.29389356;0.150961602;0.217904302;0.236168502;0.085086357;0.378261369;1
0.407387205;0.142241187;0.253685177;0.463828638;0.165374583;0.597331289;0.400190338;0.482402987;0.587337433;0.317736697;0.038865049;0.488031715;1
0.445452286;0.038819907;0.03687669;0.160644046;0.122311899;0.102737943;0.777719169;0.032948647;0.332826829;0.482085095;0.103856592;0.553023259;1
0.560406561;0.35100434;0.551009803;0.348333962;0.153394466;0.457053173;0.983054361;0.864279574;0.052687557;0.389434823;0.029150784;0.47831745;1
0.278454111;0.976738569;0.939431396;0.756001449;0.785026518;0.3734241;0.665868701;0.310530063;0.217480951;0.422814635;0.212342772;0.661509439;1
0.664798158;0.07565229;0.102916249;0.758055309;0.785026518;0.512864746;0.518367276;0.278054093;0.268371725;0.603494387;0.288872795;0.738039462;1
0.419397513;0.131412407;0.09088527;0.151801488;0.396536883;0.496602673;0.780035179;0.268525413;0.891162208;0.581750633;0.256191788;0.705358455;1
0.05377852;0.818418202;0.196922941;0.167045525;0.253209312;0.60878798;0.072152677;0.069563288;0.049949926;0.585204317;0.225912062;0.675078729;1
0.444106857;0.674575049;0.381960561;0.272811048;0.515005186;0.955282158;0.343843195;0.722656296;0.135416901;0.319148824;0.034073279;0.483239946;1
0.652774378;0.688017042;0.153694645;0.138180938;0.889247623;0.030810379;0.779457275;0.048789105;0.563027362;0.773589496;0.393417113;0.84258378;1
0.16704763;0.112105873;0.813103151;0.309025221;0.889247623;0.272309972;0.934285897;0.948080948;0.386590805;0.726132082;0.469811745;0.918978412;1
0.362840762;0.169169174;0.093045154;0.217437923;0.326337695;0.467934551;0.674496304;0.69082709;0.159163718;0.666961519;0.40347399;0.852640657;1
0.294104079;0.600876233;0.017819738;0.524386048;0.326337695;0.432359691;0.008860378;0.852700444;0.045020234;0.711386076;0.311259147;0.760425814;1
0.071925196;0.87781245;0.726564888;0.891690966;0.326337695;0.490238;0.471628197;0.434106378;0.165080148;0.783613196;0.440817919;0.889984586;1
0.703842915;0.436844944;0.951429447;0.899452845;0.068757536;0.914984713;0.188367289;0.30946541;0.771282491;0.524977349;0.398127722;0.847294388;1
0.703842915;0.558282886;0.105019978;0.154268675;0.029181732;0.395641401;0.116462057;0.262023927;0.483781454;0.385830524;0.073121414;0.52228808;1
0.703842915;0.550493007;0.277140061;0.425287314;0.28757103;0.473565623;0.965075997;0.402247239;0.099036228;0.729389714;0.41124083;0.860407497;1
0.742283181;0.051203979;0.241326216;0.064624278;0.28757103;0.758115584;0.836178665;0.202652408;0.407550127;0.604526269;0.255093794;0.704260461;1
0.099736411;0.890443936;0.532931347;0.415527468;3.100.430.482;0.331070018;0.097707016;0.039196281;0.12678767;0.934186781;0.561637946;0.010804613;1
0.339412976;0.425852834;0.417606395;0.876217413;0.923991984;0.24370657;0.756826671;0.236269585;0.033987875;0.599117645;0.405726359;0.854893025;1
0.296534253;0.666394623;0.400919335;0.372552441;0.387929158;0.257234939;0.575020483;0.492567582;0.006780904;0.759059118;0.620453894;0.069620561;1
0.280686323;0.661664241;0.715874763;0.576094879;0.974654019;0.523023697;0.949315651;0.492567582;0.154413301;0.662143123;0.509130689;0.958297356;1
0.14905749;0.610052609;0.817387682;0.486651795;0.974654019;0.255302207;0.516768331;0.361557789;0.033738486;0.881459551;0.608784542;0.057951209;1
0.172020146;0.435909507;0.415947831;0.115232967;0.458115641;0.078061185;0.740467991;0.304853604;0.370539038;0.241053606;0.096163499;0.369030418;1
0.231936706;0.374957334;0.195356987;0.363052519;0.360500364;0.536441347;0.230697793;0.559678187;0.323324712;0.432237608;0.201653051;0.650819717;1
0.231936706;0.048914012;0.83668392;0.078403219;0.006030159;0.132662302;0.162740616;0.371307373;0.781422264;0.368979898;0.033719957;0.421066702;1
0.231936706;0.122715456;0.712828676;0.512998126;0.28343193;0.612841201;0.544022106;0.536377492;0.313036777;0.674303391;0.377681078;0.826847745;1
0.647667999;0.020664954;0.554707497;0.425137284;0.139058691;0.092998261;0.92028942;0.619478556;0.146082357;0.820526145;0.545146469;0.994313136;1
0.217289862;0.659764139;0.551276193;0.133037247;0.455080627;0.955186325;0.021046381;0.571676089;0.001655787;0.745554884;0.356506139;0.805672806;1
0.267527965;0.18517667;0.517447788;0.000950354;0.501827749;0.482968588;0.122432896;0.0528121;0.496870914;0.471851149;0.064533288;0.513699955;1
0.454648678;0.76768164;0.202337348;0.013841448;0.631827834;0.624573792;0.092992031;0.937192833;0.455596081;0.035077137;0.711433529;0.160600196;1
0.454648678;0.736923245;0.734891732;0.171103845;0.631827834;0.566317616;0.740717451;0.097482388;0.499508551;0.975859746;0.656298281;0.105464947;1
0.199308922;0.215658669;0.35408961;0.531056226;3.463.625.058;0.80251613;0.684207164;0.702302595;0.805713205;0.986538836;0.759546947;0.208713613;1
0.120632377;0.008525808;0.5283639;0.172848797;0.780791314;0.261443164;0.854818837;0.177534675;0.728071387;0.964777218;0.564346134;0.013512801;1
0.023398545;0.472073809;0.089801063;0.139034771;0.312032246;0.06316428;0.087320298;0.946840137;0.998620382;0.499830008;0.112919594;0.562086261;1
0.340167349;0.38106713;0.83546531;0.896136189;0.802490887;0.009660873;0.084030654;0.549917891;0.76587352;0.566820108;0.167420901;0.616587568;1
0.049653567;0.179039788;0.159290721;0.338110308;0.684575452;0.751823514;0.536995931;0.287244729;0.247033169;0.383723151;0.020680939;0.469847606;1
0.448121836;3.013.665.032;0.258986801;0.349586702;0.684575452;0.94914681;0.244583217;0.238783468;0.717039189;0.661665383;0.470559445;0.919726111;1
0.162437216;0.033261899;0.304272164;0.191590297;0.23636449;0.951349067;0.447037109;0.978587335;0.019455413;0.522980086;0.132485007;0.581651674;1
0.178768413;0.324857961;0.773806787;0.593693565;0.295633943;0.20059072;0.484028852;0.214802369;0.379806227;0.275830471;0.030165392;0.479332058;1
0.817876259;0.241369425;0.590657811;0.840652509;0.852123413;0.862184376;0.950588303;0.180291133;0.563510816;0.719634271;0.475353483;0.92452015;1
0.263081315;0.83556185;0.652656062;0.669399167;0.852123413;0.592056092;0.004314064;0.321585666;0.425974635;0.567361163;0.163101221;0.612267887;1
0.529108815;0.223168456;0.731755695;0.39744198;0.674965809;0.330556432;0.094364868;0.268711121;0.234988306;0.26414128;0.058254294;0.400621421;1
0.270986065;0.117026176;0.625761948;0.357103764;0.364922192;0.308202686;0.151557607;0.894449645;0.78682138;0.68065697;0.378862585;0.828029252;1
0.618064888;0.748720212;0.721277348;0.461223569;0.353953428;0.874753779;0.576725052;0.521038832;0.25544277;0.267677218;0.0917161;0.540882766;1
0.846484222;0.363643932;0.709444498;0.418073762;0.881886866;0.227098179;0.49568143;0.757080729;0.234391793;0.376280362;0.174551434;0.623718101;1
0.544261265;0.895855178;0.230758011;0.00911879;0.398205121;0.182206251;0.459570928;0.754420633;0.285862972;0.476907125;0.077015116;0.526181783;1
0.544261265;0.254101156;0.058462601;0.375791565;0.059665897;0.290513624;0.418558098;0.685528483;0.727139499;0.391736322;0.037796228;0.486962895;1
0.534588576;0.45146636;0.708033555;0.088903115;4.981.964.752;0.662982988;0.375239619;0.656665804;0.234117;0.890493062;0.563132257;0.012298924;1
0.17557458;0.587117704;393.160.762;0.457757268;4.981.964.752;0.431632501;0.502707416;0.267314831;0.496553314;0.425908168;0.260739832;0.709906499;1
0.018315651;0.528398406;0.75105074;0.283302434;0.680064815;0.113687336;0.979954759;0.550664777;0.044920678;0.586720308;0.195189082;0.644355749;1
0.323378892;0.160648583;0.649113166;0.931291826;0.103417608;0.327107356;0.544490325;0.803025085;0.182052455;0.830400074;0.587720488;0.036887155;1
0.323378892;0.87345702;0.110309999;0.781690032;0.395450307;0.961392171;0.274857717;0.732235113;0.009161721;0.647031576;0.247178595;0.696345262;1
0.88225039;0.041663698;0.17659707;0.057255229;0.395450307;0.037777546;0.304620957;0.158228908;0.080751246;0.666204306;0.310072696;0.759239363;1
0.154422242;0.243926566;0.245898951;0.000411068;0.395450307;0.62875896;0.691952082;0.633627001;0.394616845;0.39448416;0.126686198;0.575852865;1
0.377409781;0.580026875;0.569434876;0.391471525;0.632640354;0.756098669;0.861283511;0.682852564;0.55253474;0.372965509;0.307883491;0.757050158;1
0.522700515;0.804241674;0.061172995;0.357276607;0.880085172;0.423268443;0.966234261;0.655555798;0.051976204;0.630274963;0.269344239;0.718510906;1
